text,label
"Greece was not one of the ten founding members of the Council of Europe, but it was the first state to join, doing so three months later, on 9 August 1949. In 1953, the Hellenic Parliament unanimously ratified the Council of Europe's human rights treaty, the European Convention on Human Rights, and its first protocol. Greece filed the first interstate case before the European Commission of Human Rights, Greece v. United Kingdom, in 1956, alleging human rights violations in British Cyprus. 
Maron was born in Greensboro, North Carolina and grew up in central Johnston County; she had also lived in Italy. She and her husband, artist Joe Maron, lived in Brooklyn before returning to her home state in 1972. Maron died of complications from a stroke. 
There are three SCUT campuses, both located in Guangzhou: Wushan Campus (or North Campus), University Town Campus (or South Campus, HEMC Campus) and Guangzhou International Campus (GZIC). The headquarters of the university are on the Wushan Campus. ",0
"MCTD is an autoimmune disorder. Anti-RNP antibodies develop against RNP when RNP is found outside of the nucleus. RNP is immunologically protected due to its location, however if a cell dies and RNP is no longer contained in the nucleus and thus unprotected, the immune system can respond by forming antibodies due to cellular mimicry. Risk to develop MCTD can increase if the body has exposed to molecules or viruses with a similar structure to RNP in the past. 
Irvingia gabonensis is a species of African trees in the genus Irvingia, sometimes known by the common names wild mango, African mango, or bush mango. They bear edible mango-like fruits, and are especially valued for their fat- and protein-rich nuts. 
This article about a property in Franklin County, Ohio on the National Register of Historic Places is a stub. You can help Wikipedia by expanding it.",0
"RT @CryptoNature: Words have consequence, so choose good, empowering words and invite them into your daily life.
RT @hottestsingles: â€œAlways punch up never downâ€ I whisper viciously as Godâ€™s eyes widen with the horror of recognition...
RT @Bosko_DePompo: Iâ€™d eat healthier, but why risk losing all this exquisite marbling?",1
" Most these fangrils are tumbler users, so nuff said. Theres actually dozens if not a few 
hundred of fangirls for even ugly ass freaks like the sandy hook shooter, that faggot 
piece of shit who murdered 20 kids and 7 hoes (or was a lizard reptile cia crisis actor if 
you're really exceptional). Seriously even that construct of genetic failure had (sometimes 
actually hot chicks) lusting after him.",1
"The Career Craftsman believes that mastery is just the first step in crafting work you love. Once you have the leverage of a rare and valuable skill, you need to apply this leverage strategically to make your working life increasingly fulfulling. It is then ï¿½ and only then ï¿½ that you should expect a feeling of passion for your work to truly take hold. The Career Craftsman thinks the idea that ï¿½societal expectationsï¿½ are trying to hold you down in a safe but boring career path is a boogeyman invented to sell eBooks. You donï¿½t need courage to create a cool life. You need the type of valuable skills that let you write your own ticket. The Career Craftsman never expects to love an entry level job (or to stay in that job long before moving up).",0
"The Bristol team was Berman, Jackson, Mortensen, Mike Ditka, Keyshawn Johnson, and Cris Carter. The on-site team is Scott, Young, and Emmitt Smith. 
Rear Admiral John Robert Hamilton Clink, CBE (born 18 February 1964) is a former Royal Navy officer who retired from the Royal Navy in 2018. 
Lavery et al. (2014) showed that TCC had a wound closure rate of 88.9%, compared to 50% for healing sandal and 40% for shear-reducing walking boot. They also showed that median time to healing for TCC was 5.4 weeks, compared to 8.9 weeks for a healing sandal and 6.7 weeks for sheer reducing walking boot. ",0
"RT @LOSTRAD1O: this station would like to remind you that certain sensory input categories have been declared mentally toxic by the board aâ€¦
RT @shema42784764: ã‚¨ãƒ´ã‚¡ç ´ ã‚µãƒã‚¯ã‚£ã‚¨ãƒ«æˆ¦ åˆå·æ©Ÿ ã‚¯ãƒ©ã‚¦ãƒãƒ³ã‚°ã‚¹ã‚¿ãƒ¼ãƒˆâ¾œè¶³ã®ç€åœ°ã‚¿ã‚¤ãƒŸãƒ³ã‚°ã«ä¸Šä¸‹æºã‚Œã‚’â¼Šå…¥ã‚Œã¦é‡é‡ï¥¾æ„Ÿup#ã‚¿ãƒ³ã‚¯èŒãˆ https://t.co/rIx4H2IlqM
RT @GabbiBoyd: My old high school classmates are so fucking pathetic and stupid hahahaha can you imagine being so boring that you drive youâ€¦",1
"RT @Zeddary: The thing that Republicans have internalized for at least a couple decades but Dems are only now getting wise to is that we'reâ€¦
RT @leninsgf: Spitting at nazis works you heard it here kids https://t.co/aeWO6vlqlk
RT @HooklandGuide: The bonehorse summer of flowers and fires is coming to hills and streets for folklore is the life of the land itself. Stâ€¦",1
"RT @Jared_T_Swift: #YangGang  goes full aum shinrikyo@nezumi_ningen https://t.co/vF6VRWuTkp
RT @cryingonthecta: mom said itâ€™s my turn to wear the obituary camo hat
RT @weedguy420boner: goddam fuck this stupid country.  why are they all like this. why do i have to see this stupid craven shit every day hâ€¦",1
"There was a little man with a lame left leg. He lived on the outskirts of town in a tumble-down house. He had a hole in his roof, and water would come in day and night. His lame left leg meant he couldnï¿½t go out to work, so he survived on the charity of others, who would give him scraps of food. Sometimes he would go for two days and nights with nothing to eat.  One day, the town council decided to fix his roof. The little man with the lame left leg became the happiest person you have ever seen. He was so grateful to be dry that he would smile and sing for the passersby all day long.",0
Do not collect weapons or practice with weapons beyond what is useful. Do not fear death. Do not seek to possess either goods or fiefs for your old age. Respect Buddha and the gods without counting on their help. You may abandon your own body but you must preserve your honour. Never stray from the Way,0
"Rav said to Rabbi Hiyyah: Whereby do women gain this merit [of Torah study]? By taking their sons go to the synagogue to learn and waiting for  their husbands to  return from the beit midrash where they had been studying Torah  (Berakhot 17a).
Torrance worked as a ships' boilermaker in Scotland during the First World War. He later worked for a telephone company and died of cancer in July 1949. 
Under the Manitoba Elections Act, a general election must be held no later than the first Tuesday of October in the fourth calendar year following the previous election. As the previous election was held in 2016, the latest possible date for the election was October 6, 2020, or if that would have overlapped with a federal election period, the latest possible date would be April 20, 2021. ",0
"RT @Station42x7: Sucking power straight from the socket is the best buzz.
RT @HumanoidHistory: Noriyoshi Ohrai poster art for THE EMPIRE STRIKES BACK, 1980. https://t.co/odriorqRh3
RT @ctrlcreep: There are nanodrones sprayed throughout the forest and the city, a mist of robots listening for smoke. The world's largest dâ€¦",1
"RT @NeolithicSheep: The other night @PasturesPolitic referred to it as having loud eyes - eyes you can feel looking at you even when you'reâ€¦
RT @LetsJetTogether: https://t.co/A5QN9wQ77F
RT @ZeroBalanceBlog: The only debate recap that truly captures the essence of the spectacle. https://t.co/Zf0XoS13ih",1
